lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
-3.4212507,5.645417,263,1695,61,1086,4019,122,SM,0.016163886
-6.7962507,5.6787503,257,1568,47,920,4777,183,SM,0.123703164
-5.0379174,9.1370837,265,1105,74,1299,4278,351,SM,0.028838809
-4.7379174,5.4787503,268,1557,80,1048,2141,23,SM,0.270370443
-3.2129174,9.145417,266,1106,71,1406,2054,281,SM,0.057029203
-4.3295841,5.520417,268,1631,72,1063,1790,32,SM,0.216505633
-3.40287,8.44359,264,1090,64,1320,7554,362,SM,0.033974761
-5.2462507,9.9287503,267,1178,89,1433,3736,333,SM,0.034669198
-6.8712507,5.4537503,255,1632,48,883,2241,198,SM,0.074395763
-8.1379174,6.3370837,261,1836,59,944,6186,247,SM,0.029454439
-5.7129174,9.0287503,264,1219,76,1303,3008,387,SM,0.021462031
-4.34312,7.45684,273,1080,63,1124,710,124,SM,0.104437787
-6.6629174,8.2120837,258,1264,66,1102,633,285,SM,0.0191984
-6.3879174,9.7370837,265,1247,91,1435,323,353,SM,0.004953923
-5.9295841,8.7037503,262,1232,73,1213,1487,362,SM,0.026298014
-2.8129174,8.0537503,261,1128,61,1367,6074,353,SM,0.023594961
-8.0545841,7.3370837,241,1969,65,912,5187,500,SM,0.021268521
-4.1295841,8.1287503,269,1085,62,1187,12860,262,SM,0.195148019
-7.0045841,8.520417,259,1326,72,1118,3637,323,SM,0.011926539
-4.08348,7.10137,267,1094,62,1100,185,200,SM,0.035719801
-3.62986,8.58383,269,1082,66,1319,11026,277,SM,0.032484591
-4.02525,5.34768,262,1765,86,1074,1700,37,SM,0.03084214
-5.8379174,9.845417,268,1243,90,1456,2324,336,SM,0.007026937
-2.7212507,8.4370837,266,1101,66,1399,3767,306,SM,0.081100805
-8.2379174,6.6037503,256,1790,62,925,1012,271,SM,0.015882838
-4.72286,5.26214,268,1660,91,1055,330,14,SM,0.139291738
-4.0348,5.42367,260,1726,76,1102,759,85,SM,0.023879937
-6.9045841,6.6870837,257,1405,57,994,7689,218,SM,0.147735432
-2.77785,8.17208,261,1122,62,1383,2891,379,SM,0.030030306
-3.0129174,7.5537503,268,1119,61,1198,129,194,SM,0.021842387
-4.7295841,9.370417,268,1134,77,1368,1068,287,SM,0.032423222
-5.0629174,9.1120837,265,1105,74,1299,1007,334,SM,0.033322442
-3.99843,7.65276,268,1074,61,1161,2414,218,SM,0.024486528
-4.9295841,6.220417,268,1202,53,1021,5172,91,SM,0.986428921
-7.4629174,5.995417,260,1766,57,905,7888,202,SM,0.150910137
-4.7805,7.26826,269,1063,62,1059,3734,187,SM,0.15555069
-5.2795841,9.5037503,266,1245,80,1370,427,309,SM,0.035556709
-3.0712507,9.1120837,266,1101,72,1420,2329,293,SM,0.084443836
-4.9295841,7.6787503,268,1108,59,1070,3442,253,SM,0.065693523
-6.8129174,7.670417,253,1289,62,1030,8258,322,SM,0.063596946
-7.5379174,7.4120837,249,1633,65,1003,2023,399,SM,0.021119618
-6.6795841,7.245417,258,1301,59,1020,4171,240,SM,0.03047577
-4.3045841,6.6370837,267,1167,60,1081,4037,171,SM,0.027661567
-3.0379174,5.3370837,264,1952,65,1041,2299,113,SM,0.050039243
-4.42043,7.22102,273,1076,63,1074,4446,156,SM,0.055713598
-7.3962507,4.6870837,256,2221,46,840,3453,49,SM,0.188342739
-6.6629174,4.7787504,260,1398,84,939,1343,17,SM,0.842805749
-6.6629174,4.770417,260,1398,84,939,2257,12,SM,0.844552201
-4.88239,5.14999,270,1723,99,1054,4460,10,SM,0.009425816
-7.9295841,8.820417,249,1502,73,1070,2123,561,SM,0.028570503
-7.32434,8.08028,248,1385,67,1020,697,366,SM,0.109699783
-6.7212507,9.345417,259,1430,84,1347,2793,439,SM,0.007816251
-5.42414,10.23346,269,1159,94,1520,1122,319,SM,0.011357122
-6.15562,10.28501,268,1226,95,1590,4281,0,SM,0.037522954
-6.9795841,7.7370837,256,1321,63,1030,9958,285,SM,0.076627792
-5.12641,6.64629,264,1084,57,1092,3022,158,SM,0.047491678
-5.9129174,6.6120837,260,1282,51,980,4393,266,SM,0.215542604
-6.8629174,8.445417,255,1318,71,1111,3407,387,SM,0.011567569
-5.4295841,9.5287503,265,1264,81,1393,1323,345,SM,0.060177272
-6.5629174,9.8620837,263,1241,92,1500,2260,434,SM,0.026127213
-3.4045841,6.0787503,266,1559,55,1099,1620,110,SM,0.043158209
-5.6545841,9.6537503,267,1275,84,1420,3051,352,SM,0.01912108
-3.0545841,7.5120837,268,1119,61,1198,3284,207,SM,0.015804229
-7.48293,8.09377,250,1381,69,1016,3727,472,SM,0.037138978
-7.3379174,7.995417,246,1426,67,990,8072,566,SM,0.202385785
-3.8879174,9.120417,274,1089,72,1388,878,203,SM,0.058233594
-4.8462507,7.0620837,267,1064,60,1097,2295,207,SM,0.12986474
-3.23702,6.534,265,1390,57,1084,2222,179,SM,0.022593735
-3.9692,6.67602,267,1200,60,1090,2307,151,SM,0.03175599
-4.0545841,5.5037503,263,1677,67,1105,4998,74,SM,0.047048326
-3.3879174,5.3037503,260,1950,77,1089,11417,74,SM,0.127374694
-5.1629174,6.3870837,264,1180,54,1037,4711,157,SM,0.780573216
-6.19095,8.06245,261,1216,65,1075,4021,350,SM,0.027754961
-3.58199,7.12325,269,1156,61,1118,1376,137,SM,0.034886745
-4.8795841,6.695417,268,1091,57,1107,3863,140,SM,0.073813187
-3.2879174,6.845417,264,1263,60,1100,914,188,SM,0.072146773
-3.92049,5.24714,268,1874,94,1053,2033,7,SM,0.010881573
-4.1962507,8.6620837,271,1092,67,1257,967,218,SM,0.024114604
-3.96274,5.28899,267,1838,92,1060,797,6,SM,0.012455267
-4.1045841,6.6537503,267,1204,61,1090,176,171,SM,0.021694824
-3.88538,7.82678,273,1058,61,1172,951,178,SM,0.030906227
-5.16405,9.30031,262,1160,76,1315,635,400,SM,0.028814445
-6.4129174,7.8120837,258,1223,61,1040,2496,332,SM,0.144086548
-6.9129174,5.5370837,257,1613,48,898,1757,170,SM,0.169422265
-4.0962507,5.3620837,263,1744,86,1070,3254,78,SM,0.025515845
-3.48687,6.74103,264,1312,59,1086,6553,201,SM,0.02570555
-5.9295841,7.1787503,266,1242,56,1050,1077,185,SM,0.16122449
-6.06126,9.30111,263,1322,81,1364,1875,368,SM,0.01214212
-3.9989,5.33783,262,1790,83,1095,1329,37,SM,0.028935515
-7.1879174,6.745417,257,1486,61,990,6491,247,SM,0.072339358
-4.98316,7.44585,268,1079,61,1054,6714,240,SM,0.036959283
-4.04609,5.48862,260,1726,76,1102,4193,66,SM,0.122798083
-3.19039,7.14198,265,1193,62,1134,6697,233,SM,0.018554448
-6.5795841,10.370417,268,1165,97,1676,1804,364,SM,0.035311846
-5.8379174,6.4537503,258,1309,49,948,2357,272,SM,0.149384453
-3.3962507,9.2620837,266,1118,72,1461,2754,343,SM,0.111567972
-4.04764,5.49887,260,1726,76,1102,5179,69,SM,0.022843252
-7.9962507,10.120417,262,1405,98,1646,9279,458,SM,0.104002747
-5.1379174,8.8287503,267,1081,71,1254,1559,320,SM,0.039034881
-5.0712507,9.595417,263,1227,80,1397,5799,375,SM,0.352130834
-3.9545841,5.295417,267,1838,92,1060,403,7,SM,0.014186562
-4.0712507,5.3787503,262,1765,86,1074,1418,99,SM,0.022244489
-5.5712507,8.870417,266,1152,73,1263,5269,347,SM,0.023844136
-3.3462507,6.4787503,267,1398,57,1083,4999,152,SM,0.026327727
-3.44289,8.53508,268,1081,65,1323,708,269,SM,0.014666638
-5.0379174,7.7370837,264,1125,58,1056,761,344,SM,0.158786421
-4.4045841,7.170417,271,1081,63,1102,2314,129,SM,0.060102614
-8.33887,6.57607,256,1789,61,904,836,267,SM,0.013417839
-5.7712507,7.6370837,266,1142,61,1096,2754,259,SM,0.058831219
-5.0712507,8.6620837,269,1074,69,1207,158,272,SM,0.03723364
-5.0795841,7.7787503,266,1103,59,1054,5567,312,SM,0.146736416
-5.2129174,8.7037503,266,1086,71,1225,3462,308,SM,0.036208193
-4.36401,7.0129,271,1087,62,1071,7157,165,SM,0.03404263
-7.9545841,7.3787503,240,1915,65,900,9839,408,SM,0.05112619
-3.9712507,5.295417,267,1838,92,1060,594,5,SM,0.014567246
-4.01667,5.41559,262,1765,86,1074,1524,112,SM,0.076898986
-6.4379174,9.970417,265,1223,94,1506,1329,372,SM,0.012560037
-7.6629174,7.0537503,254,1640,64,957,2937,271,SM,0.023669426
-6.6629174,8.9037503,260,1356,76,1234,2744,357,SM,0.009258264
-8.0212507,9.5370837,257,1532,88,1401,1223,441,SM,0.003447399
-5.4212507,9.870417,267,1223,88,1433,1112,331,SM,0.018247216
-6.13492,9.31025,264,1334,82,1345,1235,364,SM,0.008585681
-5.7879174,7.920417,266,1131,64,1113,1372,275,SM,0.034726616
-4.3129174,8.5287503,270,1100,66,1237,6208,260,SM,0.029912988
-3.9462507,5.370417,262,1790,83,1095,3690,63,SM,0.017892843
-3.4212507,7.8370837,271,1061,61,1233,5314,219,SM,0.015746426
-7.5962507,8.6787503,252,1407,74,1118,1750,477,SM,0.016153165
-7.5629174,6.220417,258,1738,59,960,4514,261,SM,0.017236789
-5.0129174,6.570417,265,1097,56,1066,903,144,SM,0.314036974
-5.0879174,9.0120837,264,1090,74,1261,609,336,SM,0.046320071
-5.9462507,9.0037503,264,1273,77,1314,2189,371,SM,0.014610074
-4.36511,6.46887,269,1193,58,1059,2565,124,SM,0.045720738
-4.8545841,6.5537503,269,1117,55,1072,2546,132,SM,0.05716847
-5.79969,8.19248,265,1147,67,1115,4580,310,SM,0.023507244
-4.6629174,5.3537503,267,1634,86,1040,594,27,SM,0.097091089
-3.3962507,8.7287503,265,1095,66,1359,6017,323,SM,0.02591423
-3.46734,7.11473,267,1167,61,1122,342,163,SM,0.027870516
-3.43777,9.61261,271,1113,78,1493,2444,356,SM,0.043139099
-5.9169,6.62997,260,1288,51,959,3275,261,SM,0.446646347
-5.2712507,7.395417,266,1089,62,1062,4220,238,SM,0.061655677
-2.7879174,8.245417,261,1122,62,1383,3605,353,SM,0.039463192
-4.85478,6.54992,269,1117,55,1072,2575,124,SM,0.03526259
-3.9295841,8.1870837,272,1071,63,1218,5574,206,SM,0.036664059
-5.4045841,8.9787503,266,1120,74,1276,1675,319,SM,0.026645486
-4.81044,7.21591,267,1068,61,1080,5007,212,SM,0.040380772
-8.1462507,7.270417,249,1978,67,888,695,354,SM,0.015008517
-3.8962507,5.245417,266,1905,91,1049,2400,9,SM,0.019077056
-7.4129174,9.870417,262,1362,91,1576,1325,411,SM,0.073672945
-6.3295841,5.5287503,261,1449,57,891,4584,102,SM,0.629819142
-8.26041,6.37566,260,1863,59,908,600,260,SM,0.021302915
-5.4629174,10.1120837,267,1170,93,1489,764,331,SM,0.018973752
-7.3962507,9.395417,258,1445,83,1415,2481,440,SM,0.016703328
-5.8712507,6.0537503,257,1387,47,865,11197,232,SM,0.43722531
-5.4879174,8.745417,267,1118,71,1211,1761,295,SM,0.034615222
-6.28292,6.48601,258,1359,49,928,2332,257,SM,0.781101641
-7.1545841,6.4787503,258,1526,58,974,9529,234,SM,0.207984199
-7.3462507,9.320417,258,1439,83,1382,2832,402,SM,0.007727364
-3.7295841,8.6287503,270,1083,66,1315,12273,264,SM,0.040660786
-6.3212507,9.0620837,262,1345,79,1285,3212,394,SM,0.011943442
-4.7295841,9.3120837,267,1130,75,1349,4923,309,SM,0.022124526
-6.2212507,8.3537503,259,1241,68,1121,1068,339,SM,0.027499012
-6.4129174,8.8370837,263,1324,76,1223,1265,329,SM,0.010142606
-3.4212507,6.0370837,265,1543,55,1103,1327,110,SM,0.049079845
-6.6629174,5.395417,259,1494,56,881,5719,137,SM,0.480875861
-5.9629174,8.3287503,264,1181,68,1127,3425,303,SM,0.023757571
-3.2212507,9.120417,266,1106,71,1406,4145,330,SM,0.051567131
-5.1545841,8.0620837,268,1081,62,1096,4822,317,SM,0.075705414
-5.46184,9.04256,267,1149,76,1295,1262,298,SM,0.014631846
-4.4629174,5.5287503,267,1585,74,1051,973,60,SM,0.199614569
-5.3795841,8.8620837,265,1116,73,1248,3525,359,SM,0.039082189
-4.07177,5.36612,262,1765,86,1074,1605,74,SM,0.02196384
-7.3962507,6.370417,258,1639,60,993,7740,242,SM,0.062293838
-3.5295841,9.0620837,271,1093,70,1391,5022,246,SM,0.029143225
-8.0045841,6.8870837,255,1818,63,924,5617,294,SM,0.016534995
-4.19069,6.56158,267,1217,60,1077,1554,166,SM,0.032314196
-7.0212507,7.520417,256,1359,63,1004,443,252,SM,0.040986326
-4.8879174,8.8620837,268,1086,71,1257,505,288,SM,0.028173279
-5.0129174,9.3620837,262,1176,76,1336,486,394,SM,0.038659322
-4.3295841,9.020417,269,1103,72,1320,7101,293,SM,0.035840206
-7.1962507,6.0620837,258,1653,56,932,7624,227,SM,0.135209355
-7.2045841,7.495417,254,1439,64,986,1213,257,SM,0.041203717
-4.0129174,5.3787503,262,1765,86,1074,4810,62,SM,0.024749378
-5.54565,6.37472,261,1296,51,983,2201,192,SM,0.441410873
-6.4462507,6.6287503,260,1340,52,958,3912,217,SM,0.152409277
-2.8629174,5.4787503,268,1895,62,1032,795,44,SM,0.086598158
-6.5962507,8.4787503,257,1294,70,1117,4719,346,SM,0.011278198
-5.7629174,6.8537503,265,1295,53,1048,4631,201,SM,0.067131157
-6.5712507,6.2787503,259,1415,50,932,613,193,SM,0.373326123
-6.9295841,4.9287503,256,1658,58,878,4318,64,SM,0.270767802
-2.8129174,8.345417,265,1105,64,1357,4694,311,SM,0.028518939
-4.0629174,9.1620837,268,1110,72,1363,6692,404,SM,0.105239121
-7.1129174,8.1620837,257,1319,68,1032,217,268,SM,0.041796565
-3.57719,7.03935,268,1180,61,1128,2846,158,SM,0.021793597
-3.51411,6.72755,265,1293,59,1103,4140,188,SM,0.01314183
-5.6462507,7.7537503,272,1086,65,1102,241,218,SM,0.088830213
-3.9629174,5.3120837,267,1838,92,1060,661,4,SM,0.013222843
-5.3379174,8.470417,268,1095,68,1174,15,255,SM,0.047877747
-4.1045841,5.3787503,263,1744,86,1070,2377,73,SM,0.041829096
-5.8462507,6.720417,261,1284,51,1005,887,224,SM,0.206639184
-5.0462507,7.8287503,266,1103,59,1054,6622,289,SM,0.221509105
-3.5295841,7.820417,271,1065,61,1236,793,183,SM,0.023198288
-3.1045841,9.420417,270,1116,75,1479,894,297,SM,0.143345361
-4.0991,5.33645,263,1744,86,1070,3207,44,SM,0.032331526
-7.1879174,7.6870837,251,1412,65,1004,2578,359,SM,0.036328411
-2.93965,8.00436,256,1134,61,1328,1466,384,SM,0.007615634
-5.4462507,5.195417,265,1621,95,967,3496,63,SM,0.106943838
-6.23392,7.42171,260,1218,59,1062,187,306,SM,0.281280436
-7.0629174,7.0787503,257,1397,61,994,2570,213,SM,0.064610603
-6.8045841,6.2870837,258,1471,52,947,863,214,SM,0.20824749
-6.1379174,7.9037503,260,1198,63,1090,7732,327,SM,0.062405453
-5.06528,6.58447,265,1080,57,1081,2675,154,SM,0.996683412
-4.45014,9.06159,269,1102,72,1319,2651,268,SM,0.017054198
-4.07009,5.34199,262,1765,86,1074,2169,52,SM,0.028218902
-3.7295841,5.970417,267,1508,57,1091,1690,79,SM,0.078887406
-7.8045841,9.3037503,254,1504,86,1317,1477,456,SM,0.001979724
-3.2545841,7.4870837,270,1111,61,1172,2148,193,SM,0.025928061
-3.25237,7.48646,270,1111,61,1172,1895,193,SM,0.025465617
-4.9629174,6.045417,270,1275,52,1019,2605,63,SM,0.938886352
-3.99715,7.91913,273,1061,62,1181,823,185,SM,0.026584276
-6.3629174,6.195417,258,1416,47,919,4916,245,SM,0.053350164
-4.29042,6.50035,267,1197,59,1076,2331,152,SM,0.038780089
-3.4212507,7.4370837,270,1101,61,1165,7895,186,SM,0.066267592
-4.02387,5.34595,262,1765,86,1074,1483,32,SM,0.031730181
-6.30436,10.20487,268,1244,95,1608,1714,351,SM,0.012527409
-6.1379174,6.445417,260,1334,49,945,3506,240,SM,0.232809851
-6.3295841,5.2370837,260,1459,78,899,1866,86,SM,0.847457798
-7.5545841,10.145417,263,1348,97,1638,2286,400,SM,0.023261862
-5.8629174,10.1287503,267,1210,94,1515,675,355,SM,0.00750359
-3.6379174,6.0787503,266,1502,56,1080,5839,111,SM,0.072304744
-4.04884,5.49158,260,1726,76,1102,4640,66,SM,0.633338468
-3.41509,6.95619,261,1241,60,1119,2374,278,SM,0.011432312
-6.61978,8.6972,259,1327,74,1155,8739,348,SM,0.023987958
-7.29851,8.29095,254,1338,70,1063,5139,363,SM,0.016569807
-6.6629174,4.7620837,260,1398,84,939,1559,8,SM,0.848787496
-4.0295841,5.3620837,262,1765,86,1074,2556,55,SM,0.037396659
-7.2879174,7.420417,252,1480,64,998,1445,296,SM,0.025111564
-7.6879174,10.1370837,262,1377,98,1633,1649,427,SM,0.034037594
-7.60799,9.61934,260,1471,89,1509,2940,407,SM,0.014608303
-7.3962507,4.570417,255,2212,54,799,2134,35,SM,0.213584205
-3.9879174,5.3620837,262,1790,83,1095,4118,64,SM,0.018618577
-5.0129174,5.4787503,269,1467,75,1025,1280,21,SM,0.580077673
-5.0045841,7.545417,266,1101,60,1051,4184,275,SM,0.044814539
-7.0712507,9.595417,253,1376,85,1437,3132,601,SM,0.008908489
-3.03765,8.2537,258,1115,62,1357,5109,395,SM,0.016165876
-7.01168,7.88246,256,1325,65,1012,6924,279,SM,0.037251733
-3.69748,7.85367,269,1065,61,1203,3122,226,SM,0.017843751
-4.9712507,6.320417,269,1171,54,1037,2676,103,SM,0.998045288
-4.0879174,8.570417,270,1093,66,1253,8049,265,SM,0.033977594
-4.0795841,5.6287503,265,1644,60,1113,6781,67,SM,0.053723901
-4.4629174,5.7870837,267,1439,61,1071,1039,89,SM,0.271465855
-6.7962507,7.395417,257,1302,61,1005,1554,275,SM,0.050161865
-7.9462507,6.6787503,255,1771,62,953,5332,293,SM,0.013967813
-3.41762,7.26239,269,1127,62,1135,1009,197,SM,0.027899152
-5.0129174,8.670417,268,1077,70,1229,3420,281,SM,0.030076236
-2.9045841,8.5787503,263,1102,65,1365,3534,348,SM,0.046123971
-8.00146,6.56431,258,1787,61,945,3854,250,SM,0.012960478
-6.5545841,10.4537503,268,1139,98,1683,1171,358,SM,0.042665366
-5.1295841,5.4370837,267,1446,73,1000,441,59,SM,0.634925761
-7.32147,8.01545,248,1385,67,1020,5219,799,SM,0.037117493
-4.06471,5.36731,262,1765,86,1074,886,76,SM,0.019916598
-7.8045841,7.3620837,248,1768,66,937,1927,348,SM,0.013206358
-7.7379174,9.2870837,254,1492,86,1330,5003,517,SM,0.002118295
-7.2712507,4.6620837,256,2096,54,815,619,54,SM,0.202472554
-5.7212507,8.1037503,264,1133,66,1122,5902,331,SM,0.045977039
-3.23537,7.17049,265,1176,61,1143,4473,223,SM,0.012075456
-6.4212507,6.495417,260,1373,51,919,4526,218,SM,0.290214102
-4.7295841,7.870417,272,1083,61,1109,852,173,SM,0.314395672
-5.1962507,5.8537503,265,1424,53,980,2884,98,SM,0.776387445
-8.1462507,6.8870837,255,1836,63,927,4844,284,SM,0.011252542
-3.2962507,5.8037503,264,1683,55,1057,3035,138,SM,0.036045867
-6.3879174,5.670417,260,1462,48,880,10793,116,SM,0.856003087
-7.4879174,6.2120837,260,1701,59,960,8234,221,SM,0.125959678
-5.8629174,5.9120837,257,1416,47,851,471,256,SM,0.15578207
-2.9962507,9.2870837,265,1114,74,1460,8939,313,SM,0.458938142
-3.6045841,5.7287503,264,1600,60,1114,5791,74,SM,0.043778534
-4.6212507,9.470417,269,1136,78,1384,2487,301,SM,0.043010644
-6.12785,9.34897,264,1335,83,1351,5196,379,SM,0.007655588
-6.4462507,8.5370837,262,1277,71,1146,1304,308,SM,0.020830248
-6.3129174,8.2287503,260,1235,67,1097,2067,326,SM,0.043627695
-5.5545841,10.1287503,266,1183,93,1489,364,380,SM,0.019495472
-4.0379174,5.4620837,260,1726,76,1102,1672,111,SM,0.038061965
-4.5295841,5.5537503,266,1563,74,1044,3334,71,SM,0.176613475
-4.9295841,7.2037503,268,1053,61,1069,3674,191,SM,0.063287178
-7.8629174,9.7787503,259,1479,93,1538,3002,521,SM,0.020201908
-3.4629174,8.995417,266,1104,69,1367,3091,344,SM,0.031996518
-7.0462507,8.0870837,256,1313,67,1052,3978,309,SM,0.01620764
-6.8629174,5.4537503,255,1632,48,883,2093,198,SM,0.075214529
-3.7712507,6.870417,269,1182,60,1099,460,134,SM,0.051523391
-3.3295841,8.995417,265,1105,69,1378,4470,321,SM,0.028180492
-4.5462507,9.620417,272,1127,81,1424,781,257,SM,0.06621355
-3.56624,8.39204,265,1084,64,1322,3463,318,SM,0.015437424
-4.65665,6.34641,271,1169,56,1059,5112,79,SM,0.476141698
-7.8712507,7.8287503,243,1670,67,957,1961,479,SM,0.047438593
-8.40926,6.50036,256,1789,61,904,5448,264,SM,0.012623978
-3.9795841,8.820417,270,1093,68,1303,11108,274,SM,0.054811599
-3.8629174,6.8620837,267,1173,60,1093,4046,173,SM,0.02788886
-6.8629174,6.4620837,257,1457,55,939,4731,240,SM,0.107595646
-6.2462507,8.770417,261,1290,75,1207,839,356,SM,0.016040677
-4.02212,5.44282,260,1726,76,1102,1779,121,SM,0.250895492
-2.99492,9.26938,265,1114,74,1460,10759,318,SM,0.042821984
-7.1295841,6.4370837,258,1526,58,974,11979,228,SM,0.244599953
-8.07171,8.22275,246,1568,68,989,5449,512,SM,0.029278848
-6.3962507,6.9787503,257,1307,55,1009,1897,282,SM,0.064132436
-8.0129174,6.445417,259,1803,60,937,4585,272,SM,0.013935521
-3.94106,7.52373,267,1078,61,1140,2712,264,SM,0.022853123
-7.8879174,6.6537503,255,1758,61,970,1930,277,SM,0.015629299
-3.47577,6.7251,264,1312,59,1086,5187,191,SM,0.0196834
-4.0795841,5.3537503,262,1765,86,1074,2700,61,SM,0.029087637
-6.1129174,9.5787503,265,1309,86,1403,1122,360,SM,0.007863497
-4.6795841,9.545417,269,1148,79,1389,2151,286,SM,0.048435402
-5.8962507,6.6120837,260,1282,51,980,2926,256,SM,0.241468104
-4.101,5.34105,263,1744,86,1070,3017,45,SM,0.033063491
-3.53053,9.5922,271,1111,78,1485,4963,331,SM,0.135809142
-6.8545841,9.020417,257,1395,79,1269,3000,444,SM,0.008515573
-5.0629174,8.470417,268,1082,67,1171,6946,315,SM,0.095467265
-5.36194,6.3849,262,1270,53,1006,3680,143,SM,0.935948821
-4.0462507,5.345417,262,1765,86,1074,287,24,SM,0.049938254
-7.9629174,7.5287503,229,1885,64,930,1889,669,SM,0.029547642
-4.05814,7.1805,266,1093,61,1091,3298,244,SM,0.033392625
-3.1879174,7.4037503,267,1136,61,1164,8041,223,SM,0.03706915
-5.6295841,9.9037503,267,1234,89,1448,4305,347,SM,0.008443838
-3.0129174,9.295417,265,1115,73,1443,8221,307,SM,0.327033661
-3.5712507,5.3787503,263,1814,75,1103,518,11,SM,0.054401498
-5.3962507,6.7870837,260,1167,57,1131,5519,176,SM,0.030847168
-3.9462507,5.3120837,267,1838,92,1060,223,4,SM,0.011748202
-5.5462507,6.695417,261,1239,54,1048,8706,199,SM,0.169812709
-6.9379174,6.0787503,258,1564,52,905,9544,204,SM,0.387564839
-7.8712507,9.4787503,257,1513,88,1414,3128,450,SM,0.003923547
-3.1462507,7.070417,264,1222,61,1126,1634,206,SM,0.018049937
-3.34957,6.38192,267,1427,56,1092,822,128,SM,0.027360737
-5.4129174,7.2370837,263,1125,60,1076,1406,239,SM,0.078133533
-7.12007,10.01048,261,1250,93,1597,3038,442,SM,0.026157071
-5.6879174,5.6120837,259,1484,58,904,3888,165,SM,0.316802544
-4.8545841,9.595417,267,1181,80,1412,1101,285,SM,0.079027294
-4.6629174,6.0537503,268,1274,56,1032,3855,96,SM,0.663637928
-6.6712507,9.495417,259,1420,85,1368,1456,418,SM,0.008022121
-3.99673,5.39194,262,1790,83,1095,4734,95,SM,0.012024763
-6.8962507,6.8120837,257,1393,58,984,3958,225,SM,0.055520999
-4.30792,5.2471,267,1780,99,1022,577,12,SM,0.113928371
-5.4462507,5.9037503,262,1427,50,938,2445,167,SM,0.623434094
-6.3712507,7.695417,258,1220,61,1053,2205,326,SM,0.141634481
-7.1795841,9.1870837,261,1409,81,1328,955,351,SM,0.007103271
-6.9295841,6.5870837,258,1439,58,971,2210,217,SM,0.12896783
-4.1545841,9.0370837,271,1098,71,1346,1594,275,SM,0.022904309
-3.6129174,8.4120837,266,1083,64,1303,1340,316,SM,0.01678478
-3.8629174,7.3370837,265,1091,61,1138,2615,262,SM,0.021611977
-6.00878,9.40191,263,1323,83,1365,606,416,SM,0.012870189
-4.3379174,7.4537503,273,1080,63,1124,60,129,SM,0.062010873
-5.0212507,6.6787503,263,1083,57,1110,4478,186,SM,0.149260056
-3.6962507,8.9287503,271,1093,69,1370,3365,236,SM,0.021017298
-4.04307,5.31532,267,1790,94,1055,1084,19,SM,0.011272653
-5.9545841,8.3620837,264,1187,69,1147,3791,320,SM,0.021123783
-6.6129174,9.6787503,261,1316,90,1454,1992,413,SM,0.014066111
-4.10293,5.34457,263,1744,86,1070,2757,62,SM,0.029289186
-5.9295841,5.4870837,257,1490,68,871,4437,166,SM,0.284263545
-2.97043,7.55896,266,1130,61,1210,1329,243,SM,0.013370801
-3.1795841,5.8787503,266,1663,54,1079,2948,102,SM,0.037307533
-6.5984,8.79388,259,1342,75,1174,2515,385,SM,0.014214363
-3.2712507,6.6620837,266,1347,58,1105,389,155,SM,0.028963105
-2.8379174,8.6370837,264,1099,66,1396,4400,351,SM,0.081077411
-3.2129174,5.4037503,267,1920,68,1059,1522,30,SM,0.083999432
-3.5379174,7.670417,270,1071,60,1208,1345,191,SM,0.024486331
-4.1295841,6.695417,267,1159,61,1090,1494,159,SM,0.043143056
-2.6629174,8.595417,265,1100,67,1395,5813,246,SM,0.133944803
-6.6295841,5.4370837,259,1501,52,892,4430,139,SM,0.390506774
-4.0129174,7.6870837,269,1073,61,1141,521,222,SM,0.030789839
-4.9462507,7.670417,268,1108,59,1070,1509,252,SM,0.078658772
-3.52352,7.81187,271,1065,61,1236,180,172,SM,0.024125804
-5.3879174,6.3370837,262,1270,53,1006,3974,201,SM,0.30728606
-6.9045841,7.7870837,255,1299,63,1019,12515,301,SM,0.100897362
-5.1129174,6.770417,262,1084,58,1098,10088,208,SM,0.375277578
-3.8879174,7.8287503,273,1058,61,1172,1259,178,SM,0.036026698
-7.3129174,5.6537503,259,1837,50,880,5499,156,SM,0.103587798
-2.9462507,7.9620837,264,1113,61,1320,1885,305,SM,0.013629125
-5.8962507,10.0037503,267,1221,93,1484,7539,363,SM,0.01553638
-4.99872,5.26064,269,1606,89,1024,2553,61,SM,0.045670896
-5.3045841,5.5287503,269,1425,67,980,707,23,SM,0.76585556
-5.2295841,6.0287503,263,1349,51,990,6067,154,SM,0.795277766
-7.3462507,9.6370837,259,1426,86,1514,985,407,SM,0.042723699
-6.9879174,7.445417,256,1344,62,1007,1591,255,SM,0.040314916
-3.8545841,7.995417,271,1060,62,1197,5973,193,SM,0.043778034
-5.0712507,9.495417,262,1198,78,1347,2882,364,SM,0.101831438
-6.1316,10.26849,268,1226,95,1590,7445,0,SM,0.039780863
-6.2545841,5.595417,261,1445,53,896,2373,121,SM,0.652719361
-5.7962507,6.945417,267,1298,53,1043,2934,203,SM,0.081700756
-5.0607,6.57839,265,1097,56,1066,1853,141,SM,0.268767305
-5.6129174,6.7287503,261,1261,53,1032,4922,216,SM,0.068664992
-4.3712507,5.3287503,268,1749,95,1065,900,26,SM,0.014005955
-7.73711,9.28261,254,1492,86,1330,4581,522,SM,0.002054982
