lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
35.3620824,-15.3629162,213,1275,99,2337,3852,870,SM,0.260437303
33.9370824,-11.5379163,188,1171,86,2551,3663,1349,SM,0.013646497
33.414,-11.204545,212,778,119,2456,4857,1157,SM,0.021651361
34.2370824,-10.4295829,244,1025,103,1956,1976,500,SM,0.032561888
33.1870824,-13.2212496,213,814,120,2290,409,1069,SM,0.131342752
33.4454158,-11.6629163,204,860,113,2247,2033,1255,SM,0.001155907
35.3287491,-16.0295829,217,1453,81,2606,1128,672,SM,0.024630778
33.7954158,-13.2712496,199,887,121,2231,448,1172,SM,0.267802319
35.1787491,-14.8462496,238,946,110,2414,735,520,SM,0.075223365
33.7870824,-9.7712496,240,1629,94,1708,364,725,SM,0.311250161
33.653415,-13.79049,200,873,116,2336,3652,1206,SM,0.009112697
33.8204158,-13.8629162,199,856,116,2460,1934,1120,SM,0.113181328
33.6870824,-12.9962496,202,918,118,2231,1200,1189,SM,0.031735557
33.4537491,-9.8379163,204,1250,93,1870,360,1241,SM,0.006304635
34.980545,-15.68579,219,982,102,2316,5845,777,SM,0.159590111
34.9287491,-16.3962496,263,812,98,2842,2501,65,SM,0.022586068
33.0620824,-13.4379162,220,878,115,2275,982,1058,SM,0.061691918
35.0287491,-14.8295829,229,943,112,2336,2365,657,SM,0.02458633
33.8120824,-12.3629162,189,1033,109,2082,559,1373,SM,0.028406056
33.6787491,-12.7795829,211,993,114,2248,2363,970,SM,0.064392176
33.8037491,-14.0295829,198,873,113,2592,4706,1113,SM,0.100231062
34.4120824,-14.1962496,184,983,112,2357,4414,1291,SM,0.142418997
34.0870824,-14.2129162,185,908,111,2441,2840,1242,SM,0.227153303
34.6787491,-14.6962496,208,960,113,2213,1274,991,SM,0.038066237
35.0537491,-16.1045829,222,1143,87,2647,618,918,SM,0.033688348
34.8454158,-14.7212496,226,925,114,2302,836,667,SM,0.035752609
33.3287491,-13.8962496,211,920,113,2436,959,1114,SM,0.116278847
34.1620824,-11.8295829,230,1851,87,1993,971,490,SM,0.011339443
33.9287491,-13.4879162,186,931,118,2188,5947,1383,SM,0.233515539
33.875485,-11.16625,203,930,96,2493,1412,1063,SM,0.018821469
33.650555,-13.862325,203,877,114,2404,605,1120,SM,0.359690563
33.7704158,-13.9212496,201,859,115,2567,2115,1072,SM,0.111791939
34.9120824,-14.0795829,239,958,126,1993,221,491,SM,0.1704025
33.620275,-11.55928,196,872,109,2289,358,1356,SM,0.001508396
33.9817,-11.47075,185,1134,85,2699,3107,1311,SM,0.238186836
33.2704158,-13.9712496,210,933,112,2458,570,1132,SM,0.0327953
35.5120824,-15.9379162,168,1774,82,1846,832,981,SM,0.707656953
35.1787491,-16.0379162,211,1370,83,2536,1288,822,SM,0.040386131
34.9120824,-16.1045829,259,800,97,2953,821,85,SM,0.022779204
33.5120824,-13.0379162,205,837,122,2271,2825,1064,SM,0.104127121
35.3454158,-16.1045829,223,1488,78,2653,1739,632,SM,0.023179
32.9954158,-13.7212496,217,966,112,2273,361,1140,SM,0.014115925
35.4287491,-15.2045829,226,1184,102,2358,1624,723,SM,0.233010151
33.8120824,-12.4295829,197,1054,109,2137,3640,1276,SM,0.005101121
35.20875,-15.72386,209,1232,96,2287,926,902,SM,0.10926978
35.1454158,-15.8879162,204,1247,92,2309,3471,928,SM,0.028273517
34.1954158,-11.5712496,224,1558,83,2083,1041,541,SM,0.004780451
33.9204158,-11.8962496,205,1304,92,2163,1732,1096,SM,0.038955434
32.8954158,-13.7879162,213,1024,111,2233,1798,1210,SM,0.004019755
33.4704158,-11.6129163,204,860,113,2247,2168,1265,SM,0.000975612
33.0204158,-13.5712496,220,897,115,2276,347,1067,SM,0.062053046
33.747805,-11.396075,198,843,106,2453,2133,1247,SM,0.006299478
35.0204158,-15.6962496,215,1037,102,2323,1731,855,SM,0.051865032
33.5370824,-11.4879163,202,831,111,2339,2315,1308,SM,0.000588932
